"row ID","TruePositives","FalsePositives","TrueNegatives","FalseNegatives","Recall","Precision","Sensitivity","Specifity","F-measure","Accuracy","Cohen's kappa"
"3",139,93,14605,169,0.4512987012987013,0.5991379310344828,0.4512987012987013,0.9936726085181657,0.5148148148148148,,
"4",29,21,14929,27,0.5178571428571429,0.58,0.5178571428571429,0.9985953177257525,0.5471698113207547,,
"5",16,10,14964,16,0.5,0.6153846153846154,0.5,0.999332175771337,0.5517241379310345,,
"6",7,2,14982,15,0.3181818181818182,0.7777777777777778,0.3181818181818182,0.9998665242925787,0.45161290322580644,,
"7",2,1,15002,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9999333466640006,0.6666666666666666,,
"8",3,0,15003,0,1.0,1.0,1.0,1.0,1.0,,
"9",0,0,15003,3,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.7249100359856058,0.5059616799171438
"0",6323,1779,5731,1173,0.8435165421558164,0.7804245865218464,0.8435165421558164,0.7631158455392809,0.8107449673035004,,
"1",4659,1251,7396,1700,0.732662368296902,0.7883248730964467,0.732662368296902,0.8553255464322886,0.7594750998451382,,
"2",429,209,14073,295,0.5925414364640884,0.6724137931034483,0.5925414364640884,0.9853661952107547,0.629955947136564,,
"3",172,79,14619,136,0.5584415584415584,0.6852589641434262,0.5584415584415584,0.9946251190638182,0.6153846153846153,,
"4",29,14,14936,27,0.5178571428571429,0.6744186046511628,0.5178571428571429,0.9990635451505017,0.5858585858585859,,
"5",21,13,14961,11,0.65625,0.6176470588235294,0.65625,0.9991318285027381,0.6363636363636364,,
"6",15,6,14978,7,0.6818181818181818,0.7142857142857143,0.6818181818181818,0.9995995728777363,0.6976744186046512,,
"7",1,1,15002,2,0.3333333333333333,0.5,0.3333333333333333,0.9999333466640006,0.4,,
"8",2,0,15003,1,0.6666666666666666,1.0,0.6666666666666666,1.0,0.8,,
"9",2,1,15002,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9999333466640006,0.6666666666666666,,
"Overall",,,,,,,,,,0.7765560442489671,0.6016933159719577
"0",6652,1407,6103,844,0.8874066168623266,0.825412582206229,0.8874066168623266,0.8126498002663116,0.8552876888460302,,
"1",5020,928,7719,1339,0.789432300676207,0.843981170141224,0.789432300676207,0.892679542037701,0.8157958885187293,,
"2",486,143,14139,238,0.6712707182320442,0.7726550079491256,0.6712707182320442,0.9899873967231481,0.7184035476718403,,
